TU_id	start	stop	tss	strand	rho_dependent	sigma
TU8J2_1193	64099	64635	64635	+	True	RpoD_mono
TU8J2_1302	348724	349959	349959	+	True	RpoD_mono
TU8J2_235	4124220	4127647	4127647	-	True	RpoD_mono
TU8J2_98	1349468	1351099	1351099	-	True	RpoD_mono
TU8J2_1531	3302623	3302763	3302763	-	True	RpoD_mono
TU8J2_1077	506322	506501	506501	-	True	RpoD_mono
TU8J2_1427	1901117	1901377	1901377	-	True	RpoD_mono
TU8J2_407	3714002	3714679	3714679	-	True	RpoD_mono
TU8J2_532	3078393	3078575	3078575	-	True	RpoD_mono
TU8J2_301	3964997	3966640	3966640	+	True	RpoD_mono
TU8J2_737	2312529	2316110	2316110	-	True	RpoD_mono
TU8J2_863	1461453	1462798	1462798	+	True	RpoD_mono
TU8J2_631	2820077	2822733	2822733	-	True	RpoD_mono
TU8J2_1289	3467546	3471002	3471002	-	True	RpoD_mono
TU8J2_220	4167110	4167592	4167592	+	True	RpoD_mono
TU8J2_1179	159779	160543	160543	-	True	RpoD_mono
TU8J2_1517	3106210	3106995	3106995	+	True	RpoD_mono
TU8J2_1062	616672	617934	617934	+	True	RpoD_mono
TU8J2_965	959290	959508	959508	+	False	RpoD_mono
TU8J2_393	3745436	3748827	3748827	-	True	RpoD_mono
TU8J2_518	3131152	3131394	3131394	-	True	RpoD_mono
TU8J2_1412	1491221	1492024	1492024	-	True	RpoD_mono
TU8J2_722	2397765	2400069	2400069	-	True	RpoD_mono
TU8J2_849	1518333	1519619	1519619	+	True	RpoD_mono
TU8J2_2982	686962	687834	687834	+	True	RpoD_mono
TU8J2_390	3752280	3753752	3753752	-	True	RpoD_mono
TU8J2_206	4196786	4198538	4198538	-	True	RpoD_mono
TU8J2_617	2861840	2862535	2862535	-	True	RpoD_mono
TU8J2_72	3861437	3862213	3862213	+	True	RpoD_mono
TU8J2_1048	679390	679761	679761	+	True	RpoD_mono
TU8J2_1164	230819	231079	231079	-	True	RpoD_mono
TU8J2_1271	3563581	3568135	3568135	-	True	RpoD_mono
TU8J2_503	3204067	3206055	3206055	-	True	RpoD_mono
TU8J2_950	1015647	1017053	1017053	+	True	RpoD_mono
TU8J2_150	718622	724825	724825	+	True	RpoD_mono
TU8J2_834	1603779	1606412	1606412	+	True	RpoD_mono
TU8J2_1399	1374068	1374292	1374292	-	True	RpoD_mono
TU8J2_376	3774655	3775329	3775329	-	True	RpoD_mono
TU8J2_1509	3031614	3032420	3032420	+	True	RpoD_mono
TU8J2_191	1958027	1959559	1959559	-	True	RpoD_mono
TU8J2_2960	3266200	3276434	3276434	-	True	RpoD_mono
TU8J2_705	2454347	2456808	2456808	-	True	RpoD_mono
TU8J2_385	3759702	3760553	3760553	-	True	RpoD_mono
TU8J2_1033	804657	805364	805364	-	True	RpoD_mono
TU8J2_602	2902002	2903102	2903102	-	True	RpoD_mono
TU8J2_1257	3729488	3733271	3733271	-	True	RpoD_mono
TU8J2_714	2426867	2427391	2427391	+	True	RpoD_mono
TU8J2_49	4007803	4010203	4010203	-	True	RpoD_mono
TU8J2_115	3563581	3566275	3566275	-	True	RpoD_mono
TU8J2_1486	0	0	0	-	True	RpoD_mono
TU8J2_1266	60130	60360	60360	+	True	RpoD_mono
TU8J2_82	2432316	2432870	2432870	-	True	RpoD_mono
TU8J2_936	1057680	1059185	1059185	+	True	RpoD_mono
TU8J2_361	3809550	3809924	3809924	-	True	RpoD_mono
TU8J2_1495	2721778	2722644	2722644	+	True	RpoD_mono
TU8J2_1370	1062279	1062464	1062464	-	True	RpoD_mono
TU8J2_1384	1187700	1188551	1188551	-	True	RpoD_mono
TU8J2_690	2480750	2483513	2483513	-	True	RpoD_mono
TU8J2_370	3789190	3790437	3790437	-	True	RpoD_mono
TU8J2_177	3466434	3467326	3467326	-	True	RpoD_mono
TU8J2_294	3982973	3983173	3983173	+	True	RpoD_mono
TU8J2_1242	2427405	2431343	2431343	-	False	RpoD_mono
TU8J2_7	3546234	3546827	3546827	+	True	RpoD_mono
TU8J2_1019	829382	830818	830818	+	True	RpoD_mono
TU8J2_589	2931692	2931907	2931907	+	True	RpoD_mono
TU8J2_1471	2393422	2393559	2393559	+	True	RpoD_mono
TU8J2_1251	1252815	1253252	1253252	+	False	RpoD_mono
TU8J2_475	3278325	3279461	3279461	+	True	RpoD_mono
TU8J2_1135	326888	327469	327469	+	True	RpoD_mono
TU8J2_347	3847853	3849616	3849616	-	True	RpoD_mono
TU8J2_1480	2586813	2587580	2587580	+	True	RpoD_mono
TU8J2_805	1891908	1894895	1894895	+	True	RpoD_mono
TU8J2_921	1117734	1118633	1118633	-	True	RpoD_mono
TU8J2_676	2529926	2532197	2532197	-	True	RpoD_mono
TU8J2_356	3819220	3819744	3819744	-	True	RpoD_mono
TU8J2_1356	791462	792532	792532	-	True	RpoD_mono
TU8J2_28	247744	249540	249540	+	True	RpoD_mono
TU8J2_1222	1478072	1480867	1480867	+	True	RpoD_mono
TU8J2_685	2504789	2506867	2506867	-	True	RpoD_mono
TU8J2_162	2265225	2269463	2269463	-	True	RpoD_mono
TU8J2_1120	369773	370105	370105	+	True	RpoD_mono
TU8J2_1457	2152927	2153169	2153169	+	True	RpoD_mono
TU8J2_1237	277160	278280	278280	+	False	RpoD_mono
TU8J2_1004	869559	870350	870350	+	True	RpoD_mono
TU8J2_907	1228135	1228791	1228791	-	True	RpoD_mono
TU8J2_332	3894030	3896161	3896161	-	True	RpoD_mono
TU8J2_1466	2228756	2229166	2229166	-	True	RpoD_mono
TU8J2_460	3384070	3385446	3385446	-	True	RpoD_mono
TU8J2_265	4055536	4062143	4062143	-	True	RpoD_mono
TU8J2_661	2600214	2603867	2603867	-	True	RpoD_mono
TU8J2_341	3863415	3864260	3864260	-	True	RpoD_mono
TU8J2_791	1929481	1929993	1929993	+	True	RpoD_mono
TU8J2_1106	430623	431987	431987	-	True	RpoD_mono
TU8J2_1208	25852	26635	26635	+	True	RpoD_mono
TU8J2_670	2555519	2555845	2555845	+	True	RpoD_mono
TU8J2_1341	583589	585037	585037	+	True	RpoD_mono
TU8J2_562	3008938	3009864	3009864	+	True	RpoD_mono
TU8J2_995	890022	893798	893798	+	True	RpoD_mono
TU8J2_1217	243892	245046	245046	+	True	RpoD_mono
TU8J2_1570	3830761	3831480	3831480	+	True	RpoD_mono
TU8J2_893	1284870	1285445	1285445	-	True	RpoD_mono
TU8J2_1442	2056650	2057006	2057006	-	True	RpoD_mono
TU8J2_1451	2126549	2126938	2126938	+	True	RpoD_mono
TU8J2_446	3476555	3483774	3483774	-	True	RpoD_mono
TU8J2_250	4093980	4095317	4095317	+	True	RpoD_mono
TU8J2_317	3926682	3930550	3930550	-	True	RpoD_mono
TU8J2_326	3906142	3906972	3906972	-	True	RpoD_mono
TU8J2_776	2041928	2042839	2042839	-	True	RpoD_mono
TU8J2_1092	455346	455738	455738	+	True	RpoD_mono
TU8J2_647	2653371	2654873	2654873	-	True	RpoD_mono
TU8J2_656	2621677	2632748	2632748	-	True	RpoD_mono
TU8J2_1327	455771	455935	455935	-	True	RpoD_mono
TU8J2_548	3033696	3035435	3035435	-	True	RpoD_mono
TU8J2_1194	56352	59397	59397	+	True	RpoD_mono
TU8J2_1202	45633	47627	47627	+	True	RpoD_mono
TU8J2_1556	3559632	3559952	3559952	+	True	RpoD_mono
TU8J2_879	1382020	1382430	1382430	+	True	RpoD_mono
TU8J2_980	922618	923499	923499	+	True	RpoD_mono
TU8J2_99	3623938	3625507	3625507	-	True	RpoD_mono
TU8J2_431	3631003	3631572	3631572	-	True	RpoD_mono
TU8J2_236	4123193	4123903	4123903	+	True	RpoD_mono
TU8J2_1428	1902219	1903058	1903058	+	True	RpoD_mono
TU8J2_1437	2044956	2045828	2045828	-	True	RpoD_mono
TU8J2_761	2146013	2148471	2148471	-	True	RpoD_mono
TU8J2_1078	497768	501431	501431	+	True	RpoD_mono
TU8J2_302	3964091	3964868	3964868	-	True	RpoD_mono
TU8J2_311	3944560	3945420	3945420	-	True	RpoD_mono
TU8J2_1312	3239930	3244616	3244616	+	True	RpoD_mono
TU8J2_533	3076818	3078356	3078356	+	True	RpoD_mono
TU8J2_632	2818494	2820050	2820050	+	True	RpoD_mono
TU8J2_641	2726885	2730226	2730226	-	True	RpoD_mono
TU8J2_1541	3377893	3378780	3378780	+	True	RpoD_mono
TU8J2_864	1457187	1461362	1461362	+	True	RpoD_mono
TU8J2_118	2006541	2007398	2007398	-	True	RpoD_mono
TU8J2_1189	76984	78897	78897	+	True	RpoD_mono
TU8J2_417	3684826	3687468	3687468	-	True	RpoD_mono
TU8J2_221	4163197	4166588	4166588	-	True	RpoD_mono
TU8J2_966	953373	954149	954149	-	True	RpoD_mono
TU8J2_975	928112	928264	928264	-	True	RpoD_mono
TU8J2_747	2300221	2300655	2300655	-	True	RpoD_mono
TU8J2_1063	608246	608764	608764	-	True	RpoD_mono
TU8J2_1413	1511923	1512192	1512192	-	True	RpoD_mono
TU8J2_1422	1576767	1577249	1577249	-	True	RpoD_mono
TU8J2_1299	3138978	3139226	3139226	-	True	RpoD_mono
TU8J2_519	3129530	3131113	3131113	+	True	RpoD_mono
TU8J2_2984	595109	596002	596002	-	True	RpoD_mono
TU8J2_3	44848	45138	45138	-	True	RpoD_mono
TU8J2_1527	3263835	3264224	3264224	+	True	RpoD_mono
TU8J2_85	1226938	1228092	1228092	+	True	RpoD_mono
TU8J2_618	2857776	2861748	2861748	-	True	RpoD_mono
TU8J2_627	2836909	2838776	2838776	-	True	RpoD_mono
TU8J2_402	3719134	3720711	3720711	-	True	RpoD_mono
TU8J2_207	4193264	4194163	4194163	-	True	RpoD_mono
TU8J2_1165	229525	230778	230778	+	True	RpoD_mono
TU8J2_1174	202547	203458	203458	-	True	RpoD_mono
TU8J2_732	2332784	2333011	2333011	-	True	RpoD_mono
TU8J2_1049	677911	678951	678951	-	True	RpoD_mono
TU8J2_951	1013411	1013851	1013851	-	True	RpoD_mono
TU8J2_960	976569	984170	984170	+	True	RpoD_mono
TU8J2_1284	3450710	3451071	3451071	+	True	RpoD_mono
TU8J2_504	3196906	3197892	3197892	+	True	RpoD_mono
TU8J2_14	1691278	1717789	1717789	+	True	RpoD_mono
TU8J2_1408	1442347	1442703	1442703	-	True	RpoD_mono
TU8J2_1512	3056479	3056796	3056796	+	True	RpoD_mono
TU8J2_835	1596474	1598980	1598980	+	False	RpoD_mono
TU8J2_2961	0	0	0	+	True	RpoD_mono
TU8J2_2974	1577409	1579995	1579995	+	True	RpoD_mono
TU8J2_151	608933	612045	612045	+	True	RpoD_mono
TU8J2_192	1174861	1177253	1177253	-	True	RpoD_mono
TU8J2_603	2900020	2900529	2900529	-	True	RpoD_mono
TU8J2_612	2879363	2879860	2879860	+	True	RpoD_mono
TU8J2_386	3759169	3759591	3759591	-	True	RpoD_mono
TU8J2_1034	803317	804546	804546	-	True	RpoD_mono
TU8J2_1150	290915	292042	292042	+	True	RpoD_mono
TU8J2_116	3109397	3112088	3112088	-	True	RpoD_mono
TU8J2_715	2424654	2426586	2426586	-	True	RpoD_mono
TU8J2_490	3228778	3229941	3229941	+	True	RpoD_mono
TU8J2_937	1056702	1057568	1057568	+	True	RpoD_mono
TU8J2_946	1021057	1022157	1022157	+	True	RpoD_mono
TU8J2_1267	353900	358181	358181	-	True	RpoD_mono
TU8J2_820	1742617	1743846	1743846	+	True	RpoD_mono
TU8J2_1385	1204731	1204916	1204916	-	True	RpoD_mono
TU8J2_1394	1293776	1293964	1293964	-	True	RpoD_mono
TU8J2_1496	2742909	2743889	2743889	+	True	RpoD_mono
TU8J2_1371	1070364	1071242	1071242	-	True	RpoD_mono
TU8J2_2947	196213	199843	199843	+	True	RpoD_mono
TU8J2_2956	1749418	1751085	1751085	+	True	RpoD_mono
TU8J2_371	3788426	3789055	3789055	-	True	RpoD_mono
TU8J2_178	3464289	3466387	3466387	+	True	RpoD_mono
TU8J2_59	2386195	2387673	2387673	-	True	RpoD_mono
TU8J2_599	2909030	2909476	2909476	+	True	RpoD_mono
TU8J2_700	2461621	2464041	2464041	-	True	RpoD_mono
TU8J2_102	715433	716745	716745	+	True	RpoD_mono
TU8J2_1136	325339	326772	326772	+	True	RpoD_mono
TU8J2_1145	298466	299398	299398	+	True	RpoD_mono
TU8J2_1252	1253103	1253252	1253252	+	False	RpoD_mono
TU8J2_476	3276955	3278223	3278223	+	True	RpoD_mono
TU8J2_922	1117109	1117687	1117687	+	True	RpoD_mono
TU8J2_931	1086117	1089609	1089609	+	True	RpoD_mono
TU8J2_1481	2587996	2588424	2588424	-	True	RpoD_mono
TU8J2_806	1890512	1891564	1891564	-	True	RpoD_mono
TU8J2_280	4005752	4006945	4006945	+	True	RpoD_mono
TU8J2_29	3744349	3745413	3745413	+	True	RpoD_mono
TU8J2_357	3818906	3819178	3819178	+	True	RpoD_mono
TU8J2_1357	944959	945312	945312	-	True	RpoD_mono
TU8J2_575	2966413	2968054	2968054	-	True	RpoD_mono
TU8J2_584	2951490	2951882	2951882	+	True	RpoD_mono
TU8J2_686	2496796	2504664	2504664	-	True	RpoD_mono
TU8J2_163	1265057	1265377	1265377	+	True	RpoD_mono
TU8J2_1121	369236	369691	369691	+	True	RpoD_mono
TU8J2_1130	337562	338158	338158	+	True	RpoD_mono
TU8J2_1238	633923	634776	634776	+	False	RpoD_mono
TU8J2_1005	869273	869458	869458	+	True	RpoD_mono
TU8J2_908	1226938	1228092	1228092	+	True	RpoD_mono
TU8J2_917	1135699	1136136	1136136	-	True	RpoD_mono
TU8J2_1467	2329870	2330022	2330022	+	True	RpoD_mono
TU8J2_461	3622356	3623798	3623798	-	True	RpoD_mono
TU8J2_266	4053454	4055466	4055466	-	True	RpoD_mono
TU8J2_275	4015987	4018656	4018656	-	True	RpoD_mono
TU8J2_342	3861437	3862213	3862213	+	True	RpoD_mono
TU8J2_792	1926680	1929409	1929409	+	True	RpoD_mono
TU8J2_1107	428831	430085	430085	+	True	RpoD_mono
TU8J2_1116	374603	375798	375798	-	True	RpoD_mono
TU8J2_671	2553081	2555247	2555247	-	True	RpoD_mono
TU8J2_1342	585155	585778	585778	-	True	RpoD_mono
TU8J2_563	2998796	3008785	3008785	-	True	RpoD_mono
TU8J2_572	2978734	2982269	2982269	-	True	RpoD_mono
TU8J2_1218	1208222	1210424	1210424	+	True	RpoD_mono
TU8J2_1571	3853486	3853674	3853674	+	True	RpoD_mono
TU8J2_894	1283169	1283336	1283336	-	True	RpoD_mono
TU8J2_902	1248665	1249348	1249348	+	True	RpoD_mono
TU8J2_1452	2127345	2127683	2127683	-	True	RpoD_mono
TU8J2_447	3459806	3463250	3463250	-	True	RpoD_mono
TU8J2_251	4092695	4093837	4093837	-	True	RpoD_mono
TU8J2_260	4066607	4067005	4067005	-	False	RpoD_mono
TU8J2_327	3905333	3906103	3906103	+	True	RpoD_mono
TU8J2_777	2037601	2038779	2038779	-	True	RpoD_mono
TU8J2_1093	454652	455260	455260	-	True	RpoD_mono
TU8J2_1101	440025	441464	441464	-	True	RpoD_mono
TU8J2_657	2617005	2619779	2619779	-	False	RpoD_mono
TU8J2_1328	470957	471502	471502	-	True	RpoD_mono
TU8J2_549	3033167	3033658	3033658	+	True	RpoD_mono
TU8J2_558	3016646	3017635	3017635	-	True	RpoD_mono
TU8J2_1203	44848	45138	45138	-	True	RpoD_mono
TU8J2_1557	3562566	3563543	3563543	+	True	RpoD_mono
TU8J2_88	3759169	3759591	3759591	-	True	RpoD_mono
TU8J2_889	1321329	1321670	1321670	-	True	RpoD_mono
TU8J2_990	909198	909746	909746	-	False	RpoD_mono
TU8J2_432	3615116	3615346	3615346	-	True	RpoD_mono
TU8J2_237	4121166	4122849	4122849	-	True	RpoD_mono
TU8J2_246	4104444	4104899	4104899	+	True	RpoD_mono
TU8J2_1438	2045929	2046807	2046807	+	True	RpoD_mono
TU8J2_762	2130377	2131867	2131867	+	True	RpoD_mono
TU8J2_1079	495740	497698	497698	-	True	RpoD_mono
TU8J2_1088	463496	463783	463783	-	True	RpoD_mono
TU8J2_312	3942234	3944509	3944509	+	False	RpoD_mono
TU8J2_1313	3052743	3054511	3054511	-	True	RpoD_mono
TU8J2_534	3070246	3072110	3072110	-	True	RpoD_mono
TU8J2_543	3042566	3045169	3045169	-	True	RpoD_mono
TU8J2_642	2725837	2726727	2726727	+	True	RpoD_mono
TU8J2_1542	3387781	3387945	3387945	-	True	RpoD_mono
TU8J2_865	1451371	1453284	1453284	+	True	RpoD_mono
TU8J2_874	1413800	1413994	1413994	-	True	RpoD_mono
TU8J2_119	2757492	2758001	2758001	+	True	RpoD_mono
TU8J2_418	3683438	3684766	3684766	+	True	RpoD_mono
TU8J2_222	4159577	4160998	4160998	+	True	RpoD_mono
TU8J2_231	4137362	4139537	4139537	-	True	RpoD_mono
TU8J2_976	926886	928079	928079	+	True	RpoD_mono
TU8J2_748	2299406	2300179	2300179	-	True	RpoD_mono
TU8J2_1064	601019	601726	601726	+	True	RpoD_mono
TU8J2_1073	515016	515615	515615	-	True	RpoD_mono
TU8J2_1423	1636131	1637849	1637849	-	True	RpoD_mono
TU8J2_13	179595	183323	183323	-	True	RpoD_mono
TU8J2_52	1998340	2000826	2000826	-	True	RpoD_mono
TU8J2_529	3095665	3096564	3096564	-	True	RpoD_mono
TU8J2_30	4215255	4215389	4215389	-	True	RpoD_mono
TU8J2_1528	3294270	3294872	3294872	+	True	RpoD_mono
TU8J2_850	1517865	1518143	1518143	+	True	RpoD_mono
TU8J2_86	2476969	2477730	2477730	+	True	RpoD_mono
TU8J2_628	2829564	2831120	2831120	+	True	RpoD_mono
TU8J2_403	3718794	3719129	3719129	+	True	RpoD_mono
TU8J2_208	4191198	4193267	4193267	+	True	RpoD_mono
TU8J2_217	4169166	4169612	4169612	-	True	RpoD_mono
TU8J2_1175	194849	196052	196052	+	True	RpoD_mono
TU8J2_733	2327488	2329413	2329413	-	True	RpoD_mono
TU8J2_105	344551	347026	347026	+	True	RpoD_mono
TU8J2_1059	627284	628612	628612	+	True	RpoD_mono
TU8J2_961	975231	976409	976409	+	True	RpoD_mono
TU8J2_1285	3450710	3451071	3451071	+	True	RpoD_mono
TU8J2_505	3179926	3182539	3182539	-	True	RpoD_mono
TU8J2_514	3142077	3145958	3145958	-	True	RpoD_mono
TU8J2_1409	1447662	1447847	1447847	-	True	RpoD_mono
TU8J2_1513	3060395	3060673	3060673	+	True	RpoD_mono
TU8J2_836	1586330	1596300	1596300	+	True	RpoD_mono
TU8J2_845	1548681	1549310	1549310	-	True	RpoD_mono
TU8J2_2976	3604993	3606734	3606734	+	True	RpoD_mono
TU8J2_1510	3054746	3055192	3055192	+	True	RpoD_mono
TU8J2_193	1172650	1174091	1174091	+	True	RpoD_mono
TU8J2_202	4207406	4207846	4207846	+	True	RpoD_mono
TU8J2_613	2872880	2879133	2879133	-	True	RpoD_mono
TU8J2_387	3758547	3759128	3759128	+	True	RpoD_mono
TU8J2_1035	798469	803286	803286	+	True	RpoD_mono
TU8J2_1044	692740	694281	694281	+	False	RpoD_mono
TU8J2_1160	249979	251319	251319	+	True	RpoD_mono
TU8J2_716	2422264	2424531	2424531	-	True	RpoD_mono
TU8J2_491	3228431	3228691	3228691	-	True	RpoD_mono
TU8J2_50	3964997	3966640	3966640	+	True	RpoD_mono
TU8J2_947	1020073	1020948	1020948	-	True	RpoD_mono
TU8J2_1268	1378496	1380852	1380852	+	False	RpoD_mono
TU8J2_821	1731776	1736804	1736804	+	True	RpoD_mono
TU8J2_830	1665710	1671129	1671129	+	True	RpoD_mono
TU8J2_1395	1294138	1294950	1294950	+	True	RpoD_mono
TU8J2_1497	2746608	2747711	2747711	+	True	RpoD_mono
TU8J2_1372	1072042	1072560	1072560	-	True	RpoD_mono
TU8J2_188	3132370	3134956	3134956	+	True	RpoD_mono
TU8J2_2957	1783763	1858521	1858521	+	True	RpoD_mono
TU8J2_372	3781069	3788003	3788003	-	True	RpoD_mono
TU8J2_179	3445442	3446077	3446077	-	True	RpoD_mono
TU8J2_103	2663551	2664408	2664408	-	True	RpoD_mono
TU8J2_6	1435628	1437727	1437727	-	True	RpoD_mono
TU8J2_701	2460664	2461581	2461581	+	True	RpoD_mono
TU8J2_1020	827993	829255	829255	+	True	RpoD_mono
TU8J2_486	3239930	3241009	3241009	+	True	RpoD_mono
TU8J2_1146	296429	298330	298330	+	True	RpoD_mono
TU8J2_1253	1386024	1386983	1386983	-	False	RpoD_mono
TU8J2_477	3259403	3260875	3260875	-	True	RpoD_mono
TU8J2_816	1765859	1767034	1767034	+	True	RpoD_mono
TU8J2_932	1083851	1085995	1085995	+	True	RpoD_mono
TU8J2_1482	2590282	2590671	2590671	-	True	RpoD_mono
TU8J2_807	1887352	1890375	1890375	+	True	RpoD_mono
TU8J2_1367	1040861	1041709	1041709	-	True	RpoD_mono
TU8J2_1380	1160776	1162143	1162143	-	True	RpoD_mono
TU8J2_358	3812542	3816499	3816499	-	True	RpoD_mono
TU8J2_1358	954291	954494	954494	+	True	RpoD_mono
TU8J2_173	986986	988377	988377	+	True	RpoD_mono
TU8J2_290	3987927	3988763	3988763	-	True	RpoD_mono
TU8J2_687	2493662	2496734	2496734	+	True	RpoD_mono
TU8J2_164	3455472	3456242	3456242	+	True	RpoD_mono
TU8J2_1015	836653	838742	838742	+	True	RpoD_mono
TU8J2_585	2949053	2950024	2950024	-	True	RpoD_mono
TU8J2_1239	840656	842014	842014	+	False	RpoD_mono
TU8J2_1006	867164	869128	869128	-	True	RpoD_mono
TU8J2_471	3303042	3304022	3304022	+	True	RpoD_mono
TU8J2_1131	334630	336090	336090	+	False	RpoD_mono
TU8J2_1468	2338017	2338394	2338394	-	True	RpoD_mono
TU8J2_462	3383565	3384026	3384026	+	True	RpoD_mono
TU8J2_801	1917639	1918256	1918256	-	True	RpoD_mono
TU8J2_918	1121550	1122681	1122681	+	True	RpoD_mono
TU8J2_343	3858999	3859499	3859499	-	True	RpoD_mono
TU8J2_793	1926128	1926452	1926452	-	True	RpoD_mono
TU8J2_1352	731954	732823	732823	-	True	RpoD_mono
TU8J2_276	4014682	4015968	4015968	+	True	RpoD_mono
TU8J2_672	2552446	2552988	2552988	+	True	RpoD_mono
TU8J2_1343	585868	586548	586548	+	True	RpoD_mono
TU8J2_159	3409219	3409992	3409992	-	True	RpoD_mono
TU8J2_1117	372771	374492	374492	-	True	RpoD_mono
TU8J2_1219	1661967	1665253	1665253	+	True	RpoD_mono
TU8J2_1572	3935824	3937014	3937014	-	True	RpoD_mono
TU8J2_1000	876426	877403	877403	+	True	RpoD_mono
TU8J2_573	2976068	2978522	2978522	-	True	RpoD_mono
TU8J2_1453	2127813	2128421	2128421	+	True	RpoD_mono
TU8J2_448	3437644	3438733	3438733	-	True	RpoD_mono
TU8J2_457	3390782	3394414	3394414	+	True	RpoD_mono
TU8J2_903	1242449	1247652	1247652	+	False	RpoD_mono
TU8J2_328	3901868	3905031	3905031	-	False	RpoD_mono
TU8J2_778	2032927	2033625	2033625	-	True	RpoD_mono
TU8J2_787	1949682	1957360	1957360	-	True	RpoD_mono
TU8J2_261	4066210	4066563	4066563	+	False	RpoD_mono
TU8J2_658	2615452	2616948	2616948	-	True	RpoD_mono
TU8J2_1329	475584	475874	475874	-	True	RpoD_mono
TU8J2_1338	576209	576802	576802	+	True	RpoD_mono
TU8J2_1102	439709	440023	440023	+	True	RpoD_mono
TU8J2_1204	35845	37638	37638	+	True	RpoD_mono
TU8J2_1558	3568282	3568491	3568491	+	True	RpoD_mono
TU8J2_1567	3765051	3765434	3765434	+	True	RpoD_mono
TU8J2_559	3015111	3016298	3016298	-	True	RpoD_mono
TU8J2_991	903811	905672	905672	+	True	RpoD_mono
TU8J2_433	3610064	3614930	3614930	-	True	RpoD_mono
TU8J2_442	3513887	3514105	3514105	+	True	RpoD_mono
TU8J2_89	1427034	1430120	1430120	+	True	RpoD_mono
TU8J2_1439	2048533	2049453	2049453	+	True	RpoD_mono
TU8J2_763	2107505	2111608	2111608	-	True	RpoD_mono
TU8J2_772	2070244	2071086	2071086	-	True	RpoD_mono
TU8J2_247	4102429	4104187	4104187	-	True	RpoD_mono
TU8J2_313	3939869	3941806	3941806	+	True	RpoD_mono
TU8J2_1314	14847	15794	15794	-	True	RpoD_mono
TU8J2_1323	340613	341374	341374	-	True	RpoD_mono
TU8J2_1089	463245	463490	463490	+	True	RpoD_mono
TU8J2_643	2716973	2718802	2718802	+	True	RpoD_mono
TU8J2_1543	3388113	3388988	3388988	+	True	RpoD_mono
TU8J2_1552	3476043	3476510	3476510	+	True	RpoD_mono
TU8J2_544	3040092	3042555	3042555	+	True	RpoD_mono
TU8J2_1190	70538	73021	73021	+	True	RpoD_mono
TU8J2_419	3681370	3683318	3683318	+	True	RpoD_mono
TU8J2_428	3636046	3636695	3636695	-	True	RpoD_mono
TU8J2_875	1411892	1413789	1413789	+	True	RpoD_mono
TU8J2_977	925633	926743	926743	+	True	RpoD_mono
TU8J2_749	2297984	2298517	2298517	-	True	RpoD_mono
TU8J2_758	2153171	2153356	2153356	-	True	RpoD_mono
TU8J2_232	4135798	4137024	4137024	-	True	RpoD_mono
TU8J2_1424	1655599	1655787	1655787	-	True	RpoD_mono
TU8J2_130	2927008	2930472	2930472	-	False	RpoD_mono
TU8J2_1309	0	0	0	-	True	RpoD_mono
TU8J2_1074	512814	514764	514764	+	True	RpoD_mono
TU8J2_300	3967944	3970848	3970848	-	False	RpoD_mono
TU8J2_1529	3298077	3298553	3298553	+	True	RpoD_mono
TU8J2_1538	3321455	3322435	3322435	+	True	RpoD_mono
TU8J2_53	2541051	2542442	2542442	+	True	RpoD_mono
TU8J2_629	2822901	2825779	2825779	-	True	RpoD_mono
TU8J2_404	3717238	3717825	3717825	+	True	RpoD_mono
TU8J2_413	3696257	3697498	3697498	-	True	RpoD_mono
TU8J2_860	1473605	1474516	1474516	+	True	RpoD_mono
TU8J2_1176	194205	194621	194621	+	True	RpoD_mono
TU8J2_734	2321972	2325632	2325632	-	True	RpoD_mono
TU8J2_743	2308157	2308339	2308339	-	True	RpoD_mono
TU8J2_218	4168204	4169133	4169133	+	True	RpoD_mono
TU8J2_962	973156	975051	975051	+	True	RpoD_mono
TU8J2_1286	1045318	1049093	1049093	+	True	RpoD_mono
TU8J2_1295	3812542	3813063	3813063	-	True	RpoD_mono
TU8J2_106	3364618	3365389	3365389	-	True	RpoD_mono
TU8J2_141	2272156	2272491	2272491	+	True	RpoD_mono
TU8J2_1514	3066451	3067386	3067386	+	True	RpoD_mono
TU8J2_1523	3193863	3194348	3194348	+	True	RpoD_mono
TU8J2_515	3137495	3137968	3137968	-	True	RpoD_mono
TU8J2_2978	1150850	1151020	1151020	-	True	RpoD_mono
TU8J2_388	3756790	3758366	3758366	+	True	RpoD_mono
TU8J2_4	2610041	2611337	2611337	-	True	RpoD_mono
TU8J2_846	1540036	1541601	1541601	-	True	RpoD_mono
TU8J2_614	2869964	2872749	2872749	-	True	RpoD_mono
TU8J2_717	2415415	2421343	2421343	-	True	RpoD_mono
TU8J2_729	2361544	2362338	2362338	-	True	RpoD_mono
TU8J2_203	4205556	4207158	4207158	-	True	RpoD_mono
TU8J2_1161	247744	249540	249540	+	True	RpoD_mono
TU8J2_1269	3410466	3412094	3412094	+	True	RpoD_mono
TU8J2_1280	2862572	2863141	2863141	-	True	RpoD_mono
TU8J2_1045	685155	686564	686564	-	True	RpoD_mono
TU8J2_948	1018998	1020002	1020002	+	True	RpoD_mono
TU8J2_1498	2747984	2748817	2748817	-	True	RpoD_mono
TU8J2_1506	2869754	2869945	2869945	+	True	RpoD_mono
TU8J2_500	3212591	3213328	3213328	+	True	RpoD_mono
TU8J2_1396	1317157	1317414	1317414	-	True	RpoD_mono
