TU_id	start	stop	tss	strand	rho_dependent	sigma
TU8J2_1440_from_RpoD_mono	2050689	2050952	2050952	+	True	RpoD_mono
TU8J2_765_from_RpoD_mono	2097126	2097617	2097617	-	True	RpoD_mono
TU8J2_868_from_RpoD_mono	1444099	1446336	1446336	+	True	RpoD_mono
TU8J2_315_from_RpoD_mono	3937135	3937515	3937515	+	True	RpoD_mono
TU8J2_1316_from_RpoD_mono	281769	282155	282155	-	True	RpoD_mono
TU8J2_225_from_RpoD_mono	4155433	4156725	4156725	-	True	RpoD_mono
TU8J2_645_from_RpoD_mono	2659213	2660464	2660464	+	True	RpoD_mono
TU8J2_1545_from_RpoD_mono	3424235	3425161	3425161	-	True	RpoD_mono
TU8J2_1067_from_RpoD_mono	593407	594096	594096	-	True	RpoD_mono
TU8J2_1192_from_RpoD_mono	64817	70012	70012	+	True	RpoD_mono
TU8J2_420_from_RpoD_mono	3676159	3680970	3680970	-	True	RpoD_mono
TU8J2_522_from_RpoD_mono	3121538	3122641	3122641	-	True	RpoD_mono
TU8J2_979_from_RpoD_mono	923587	924171	924171	+	True	RpoD_mono
TU8J2_750_from_RpoD_mono	2295982	2296602	2296602	-	True	RpoD_mono
TU8J2_853_from_RpoD_mono	1503582	1507298	1507298	+	True	RpoD_mono
TU8J2_1426_from_RpoD_mono	1896424	1897839	1897839	+	True	RpoD_mono
TU8J2_1301_from_RpoD_mono	965909	966178	966178	+	True	RpoD_mono
TU8J2_210_from_RpoD_mono	4187681	4189153	4189153	-	True	RpoD_mono
TU8J2_3002_from_RpoD_mono	2755987	2756181	2756181	+	True	RpoD_mono
TU8J2_1530_from_RpoD_mono	3301586	3302584	3302584	+	True	RpoD_mono
TU8J2_1052_from_RpoD_mono	671245	674785	674785	+	True	RpoD_mono
TU8J2_630_from_RpoD_mono	2825846	2826169	2826169	-	True	RpoD_mono
TU8J2_406_from_RpoD_mono	3714739	3715881	3715881	-	True	RpoD_mono
TU8J2_508_from_RpoD_mono	3163237	3163704	3163704	+	True	RpoD_mono
TU8J2_1178_from_RpoD_mono	179595	183323	183323	-	True	RpoD_mono
TU8J2_736_from_RpoD_mono	2318127	2320024	2320024	-	True	RpoD_mono
TU8J2_839_from_RpoD_mono	1578376	1579995	1579995	+	True	RpoD_mono
TU8J2_964_from_RpoD_mono	959535	960986	960986	-	True	RpoD_mono
TU8J2_1288_from_RpoD_mono	200277	202079	202079	+	True	RpoD_mono
TU8J2_196_from_RpoD_mono	989712	990680	990680	+	True	RpoD_mono
TU8J2_1411_from_RpoD_mono	1466638	1467411	1467411	-	True	RpoD_mono
TU8J2_1516_from_RpoD_mono	3083441	3085759	3085759	+	True	RpoD_mono
TU8J2_1038_from_RpoD_mono	754480	755780	755780	+	True	RpoD_mono
TU8J2_2980_from_RpoD_mono	2741357	2742112	2742112	-	True	RpoD_mono
TU8J2_392_from_RpoD_mono	3749487	3750677	3750677	+	True	RpoD_mono
TU8J2_494_from_RpoD_mono	3224864	3225100	3225100	+	True	RpoD_mono
TU8J2_616_from_RpoD_mono	2864426	2865172	2865172	-	True	RpoD_mono
TU8J2_39_from_RpoD_mono	3809550	3809924	3809924	-	True	RpoD_mono
TU8J2_824_from_RpoD_mono	1683661	1685736	1685736	+	True	RpoD_mono
TU8J2_1163_from_RpoD_mono	231348	232967	232967	+	True	RpoD_mono
TU8J2_719_from_RpoD_mono	2412706	2413473	2413473	-	True	RpoD_mono
TU8J2_1375_from_RpoD_mono	1118850	1119119	1119119	+	True	RpoD_mono
TU8J2_95_from_RpoD_mono	1609327	1612427	1612427	+	True	RpoD_mono
TU8J2_1270_from_RpoD_mono	3410007	3410345	3410345	+	True	RpoD_mono
TU8J2_181_from_RpoD_mono	839339	840484	840484	-	True	RpoD_mono
TU8J2_1398_from_RpoD_mono	1318528	1318905	1318905	-	True	RpoD_mono
TU8J2_15_from_RpoD_mono	1596474	1598980	1598980	+	True	RpoD_mono
TU8J2_1023_from_RpoD_mono	820867	822330	822330	+	True	RpoD_mono
TU8J2_296_from_RpoD_mono	3979753	3981105	3981105	+	True	RpoD_mono
TU8J2_375_from_RpoD_mono	3775653	3776336	3776336	-	True	RpoD_mono
TU8J2_48_from_RpoD_mono	3136238	3136675	3136675	-	True	RpoD_mono
TU8J2_601_from_RpoD_mono	2904727	2904951	2904951	-	True	RpoD_mono
TU8J2_704_from_RpoD_mono	2456990	2457340	2457340	+	True	RpoD_mono
TU8J2_81_from_RpoD_mono	3758547	3759128	3759128	+	True	RpoD_mono
TU8J2_1149_from_RpoD_mono	292205	292843	292843	+	True	RpoD_mono
TU8J2_1256_from_RpoD_mono	3397846	3398930	3398930	-	True	RpoD_mono
TU8J2_1360_from_RpoD_mono	957705	959060	959060	-	True	RpoD_mono
TU8J2_935_from_RpoD_mono	1073106	1073717	1073717	-	True	RpoD_mono
TU8J2_1485_from_RpoD_mono	2620717	2621640	2621640	+	True	RpoD_mono
TU8J2_167_from_RpoD_mono	1905809	1906207	1906207	+	True	RpoD_mono
TU8J2_1383_from_RpoD_mono	1181499	1182395	1182395	+	True	RpoD_mono
TU8J2_360_from_RpoD_mono	3810090	3810611	3810611	+	True	RpoD_mono
TU8J2_1009_from_RpoD_mono	862004	863663	863663	+	True	RpoD_mono
TU8J2_293_from_RpoD_mono	3983187	3984026	3984026	-	True	RpoD_mono
TU8J2_69_from_RpoD_mono	2443429	2446263	2446263	-	True	RpoD_mono
TU8J2_465_from_RpoD_mono	3347051	3353907	3353907	-	True	RpoD_mono
TU8J2_588_from_RpoD_mono	2934594	2935928	2935928	+	True	RpoD_mono
TU8J2_1241_from_RpoD_mono	1211477	1217121	1217121	+	True	RpoD_mono
TU8J2_796_from_RpoD_mono	1923234	1924962	1924962	+	True	RpoD_mono
TU8J2_1134_from_RpoD_mono	327618	329597	329597	+	True	RpoD_mono
TU8J2_1470_from_RpoD_mono	2360630	2361502	2361502	+	True	RpoD_mono
TU8J2_1346_from_RpoD_mono	621847	622218	622218	+	True	RpoD_mono
TU8J2_920_from_RpoD_mono	1119162	1120828	1120828	-	True	RpoD_mono
TU8J2_346_from_RpoD_mono	3849818	3851893	3851893	+	True	RpoD_mono
TU8J2_1575_from_RpoD_mono	4194389	4195744	4195744	+	True	RpoD_mono
TU8J2_279_from_RpoD_mono	4007803	4010203	4010203	-	True	RpoD_mono
TU8J2_675_from_RpoD_mono	2532353	2537970	2537970	-	True	RpoD_mono
TU8J2_450_from_RpoD_mono	3427802	3428287	3428287	+	True	RpoD_mono
TU8J2_112_from_RpoD_mono	3112190	3113882	3113882	-	True	RpoD_mono
TU8J2_1221_from_RpoD_mono	1092770	1093747	1093747	-	True	RpoD_mono
TU8J2_780_from_RpoD_mono	2029020	2029313	2029313	+	True	RpoD_mono
TU8J2_906_from_RpoD_mono	1229068	1229724	1229724	+	True	RpoD_mono
TU8J2_1456_from_RpoD_mono	2137897	2138040	2138040	+	True	RpoD_mono
TU8J2_1331_from_RpoD_mono	550240	551259	551259	-	True	RpoD_mono
TU8J2_264_from_RpoD_mono	4062329	4063529	4063529	-	True	RpoD_mono
TU8J2_331_from_RpoD_mono	3896290	3897660	3897660	+	True	RpoD_mono
TU8J2_1560_from_RpoD_mono	3602074	3602547	3602547	+	True	RpoD_mono
TU8J2_1105_from_RpoD_mono	432372	435989	435989	+	True	RpoD_mono
TU8J2_660_from_RpoD_mono	2602979	2603275	2603275	+	True	RpoD_mono
TU8J2_436_from_RpoD_mono	3546234	3546827	3546827	+	True	RpoD_mono
TU8J2_561_from_RpoD_mono	3009915	3010598	3010598	-	True	RpoD_mono
TU8J2_1207_from_RpoD_mono	29772	30035	30035	+	True	RpoD_mono
TU8J2_766_from_RpoD_mono	2095927	2096113	2096113	+	True	RpoD_mono
TU8J2_892_from_RpoD_mono	1300450	1312812	1312812	+	True	RpoD_mono
TU8J2_994_from_RpoD_mono	897588	898867	898867	+	True	RpoD_mono
TU8J2_1317_from_RpoD_mono	286773	287420	287420	-	True	RpoD_mono
TU8J2_25_from_RpoD_mono	321013	324000	324000	+	True	RpoD_mono
TU8J2_1441_from_RpoD_mono	2056278	2056616	2056616	+	True	RpoD_mono
TU8J2_1546_from_RpoD_mono	3426749	3427579	3427579	-	True	RpoD_mono
TU8J2_1091_from_RpoD_mono	456068	456817	456817	+	True	RpoD_mono
TU8J2_316_from_RpoD_mono	3930707	3933103	3933103	-	True	RpoD_mono
TU8J2_421_from_RpoD_mono	3665629	3666507	3666507	+	True	RpoD_mono
TU8J2_547_from_RpoD_mono	3035730	3036332	3036332	+	True	RpoD_mono
TU8J2_646_from_RpoD_mono	2655322	2657634	2657634	-	True	RpoD_mono
TU8J2_751_from_RpoD_mono	2295302	2295943	2295943	+	True	RpoD_mono
TU8J2_878_from_RpoD_mono	1382677	1383147	1383147	-	True	RpoD_mono
TU8J2_1193_from_RpoD_mono	64099	64635	64635	+	True	RpoD_mono
TU8J2_1302_from_RpoD_mono	348724	349959	349959	+	True	RpoD_mono
TU8J2_235_from_RpoD_mono	4124220	4127647	4127647	-	True	RpoD_mono
TU8J2_98_from_RpoD_mono	1349468	1351099	1351099	-	True	RpoD_mono
TU8J2_1531_from_RpoD_mono	3302623	3302763	3302763	-	True	RpoD_mono
TU8J2_1077_from_RpoD_mono	506322	506501	506501	-	True	RpoD_mono
TU8J2_1427_from_RpoD_mono	1901117	1901377	1901377	-	True	RpoD_mono
TU8J2_407_from_RpoD_mono	3714002	3714679	3714679	-	True	RpoD_mono
TU8J2_532_from_RpoD_mono	3078393	3078575	3078575	-	True	RpoD_mono
TU8J2_301_from_RpoD_mono	3964997	3966640	3966640	+	True	RpoD_mono
TU8J2_737_from_RpoD_mono	2312529	2316110	2316110	-	True	RpoD_mono
TU8J2_863_from_RpoD_mono	1461453	1462798	1462798	+	True	RpoD_mono
TU8J2_631_from_RpoD_mono	2820077	2822733	2822733	-	True	RpoD_mono
TU8J2_1289_from_RpoD_mono	3467546	3471002	3471002	-	True	RpoD_mono
TU8J2_220_from_RpoD_mono	4167110	4167592	4167592	+	True	RpoD_mono
TU8J2_1179_from_RpoD_mono	159779	160543	160543	-	True	RpoD_mono
TU8J2_1517_from_RpoD_mono	3106210	3106995	3106995	+	True	RpoD_mono
TU8J2_1062_from_RpoD_mono	616672	617934	617934	+	True	RpoD_mono
TU8J2_965_from_RpoD_mono	959290	959508	959508	+	True	RpoD_mono
TU8J2_393_from_RpoD_mono	3745436	3748827	3748827	-	True	RpoD_mono
TU8J2_518_from_RpoD_mono	3131152	3131394	3131394	-	True	RpoD_mono
TU8J2_1412_from_RpoD_mono	1491221	1492024	1492024	-	True	RpoD_mono
TU8J2_722_from_RpoD_mono	2397765	2400069	2400069	-	True	RpoD_mono
TU8J2_849_from_RpoD_mono	1518333	1519619	1519619	+	True	RpoD_mono
TU8J2_2982_from_RpoD_mono	686962	687834	687834	+	True	RpoD_mono
TU8J2_390_from_RpoD_mono	3752280	3753752	3753752	-	True	RpoD_mono
TU8J2_206_from_RpoD_mono	4196786	4198538	4198538	-	True	RpoD_mono
TU8J2_617_from_RpoD_mono	2861840	2862535	2862535	-	True	RpoD_mono
TU8J2_72_from_RpoD_mono	3861437	3862213	3862213	+	True	RpoD_mono
TU8J2_1048_from_RpoD_mono	679390	679761	679761	+	True	RpoD_mono
TU8J2_1164_from_RpoD_mono	230819	231079	231079	-	True	RpoD_mono
TU8J2_1271_from_RpoD_mono	3563581	3568135	3568135	-	True	RpoD_mono
TU8J2_503_from_RpoD_mono	3204067	3206055	3206055	-	True	RpoD_mono
TU8J2_950_from_RpoD_mono	1015647	1017053	1017053	+	True	RpoD_mono
TU8J2_150_from_RpoD_mono	718622	724825	724825	+	True	RpoD_mono
TU8J2_834_from_RpoD_mono	1603779	1606412	1606412	+	True	RpoD_mono
TU8J2_1399_from_RpoD_mono	1374068	1374292	1374292	-	True	RpoD_mono
TU8J2_376_from_RpoD_mono	3774655	3775329	3775329	-	True	RpoD_mono
TU8J2_1509_from_RpoD_mono	3031614	3032420	3032420	+	True	RpoD_mono
TU8J2_191_from_RpoD_mono	1958027	1959559	1959559	-	True	RpoD_mono
TU8J2_2960_from_RpoD_mono	3266200	3276434	3276434	-	True	RpoD_mono
TU8J2_705_from_RpoD_mono	2454347	2456808	2456808	-	True	RpoD_mono
TU8J2_385_from_RpoD_mono	3759702	3760553	3760553	-	True	RpoD_mono
TU8J2_1033_from_RpoD_mono	804657	805364	805364	-	True	RpoD_mono
TU8J2_602_from_RpoD_mono	2902002	2903102	2903102	-	True	RpoD_mono
TU8J2_1257_from_RpoD_mono	3729488	3733271	3733271	-	True	RpoD_mono
TU8J2_714_from_RpoD_mono	2426867	2427391	2427391	+	True	RpoD_mono
TU8J2_49_from_RpoD_mono	4007803	4010203	4010203	-	True	RpoD_mono
TU8J2_115_from_RpoD_mono	3563581	3566275	3566275	-	True	RpoD_mono
TU8J2_1486_from_RpoD_mono	0	0	0	-	True	RpoD_mono
TU8J2_1266_from_RpoD_mono	60130	60360	60360	+	True	RpoD_mono
TU8J2_82_from_RpoD_mono	2432316	2432870	2432870	-	True	RpoD_mono
TU8J2_936_from_RpoD_mono	1057680	1059185	1059185	+	True	RpoD_mono
TU8J2_361_from_RpoD_mono	3809550	3809924	3809924	-	True	RpoD_mono
TU8J2_1495_from_RpoD_mono	2721778	2722644	2722644	+	True	RpoD_mono
TU8J2_1370_from_RpoD_mono	1062279	1062464	1062464	-	True	RpoD_mono
TU8J2_1384_from_RpoD_mono	1187700	1188551	1188551	-	True	RpoD_mono
TU8J2_690_from_RpoD_mono	2480750	2483513	2483513	-	True	RpoD_mono
TU8J2_370_from_RpoD_mono	3789190	3790437	3790437	-	True	RpoD_mono
TU8J2_177_from_RpoD_mono	3466434	3467326	3467326	-	True	RpoD_mono
TU8J2_294_from_RpoD_mono	3982973	3983173	3983173	+	True	RpoD_mono
TU8J2_1242_from_RpoD_mono	2427405	2431343	2431343	-	True	RpoD_mono
TU8J2_7_from_RpoD_mono	3546234	3546827	3546827	+	True	RpoD_mono
TU8J2_1019_from_RpoD_mono	829382	830818	830818	+	True	RpoD_mono
TU8J2_589_from_RpoD_mono	2931692	2931907	2931907	+	True	RpoD_mono
TU8J2_1471_from_RpoD_mono	2393422	2393559	2393559	+	True	RpoD_mono
TU8J2_1251_from_RpoD_mono	1252815	1253252	1253252	+	True	RpoD_mono
TU8J2_475_from_RpoD_mono	3278325	3279461	3279461	+	True	RpoD_mono
TU8J2_1135_from_RpoD_mono	326888	327469	327469	+	True	RpoD_mono
TU8J2_347_from_RpoD_mono	3847853	3849616	3849616	-	True	RpoD_mono
TU8J2_1480_from_RpoD_mono	2586813	2587580	2587580	+	True	RpoD_mono
TU8J2_805_from_RpoD_mono	1891908	1894895	1894895	+	True	RpoD_mono
TU8J2_921_from_RpoD_mono	1117734	1118633	1118633	-	True	RpoD_mono
TU8J2_676_from_RpoD_mono	2529926	2532197	2532197	-	True	RpoD_mono
TU8J2_356_from_RpoD_mono	3819220	3819744	3819744	-	True	RpoD_mono
TU8J2_1356_from_RpoD_mono	791462	792532	792532	-	True	RpoD_mono
TU8J2_28_from_RpoD_mono	247744	249540	249540	+	True	RpoD_mono
TU8J2_1222_from_RpoD_mono	1478072	1480867	1480867	+	True	RpoD_mono
TU8J2_685_from_RpoD_mono	2504789	2506867	2506867	-	True	RpoD_mono
TU8J2_162_from_RpoD_mono	2265225	2269463	2269463	-	True	RpoD_mono
TU8J2_1120_from_RpoD_mono	369773	370105	370105	+	True	RpoD_mono
TU8J2_1457_from_RpoD_mono	2152927	2153169	2153169	+	True	RpoD_mono
TU8J2_1237_from_RpoD_mono	277160	278280	278280	+	True	RpoD_mono
TU8J2_1004_from_RpoD_mono	869559	870350	870350	+	True	RpoD_mono
TU8J2_907_from_RpoD_mono	1228135	1228791	1228791	-	True	RpoD_mono
TU8J2_332_from_RpoD_mono	3894030	3896161	3896161	-	True	RpoD_mono
TU8J2_1466_from_RpoD_mono	2228756	2229166	2229166	-	True	RpoD_mono
TU8J2_460_from_RpoD_mono	3384070	3385446	3385446	-	True	RpoD_mono
TU8J2_265_from_RpoD_mono	4055536	4062143	4062143	-	True	RpoD_mono
TU8J2_661_from_RpoD_mono	2600214	2603867	2603867	-	True	RpoD_mono
TU8J2_341_from_RpoD_mono	3863415	3864260	3864260	-	True	RpoD_mono
TU8J2_791_from_RpoD_mono	1929481	1929993	1929993	+	True	RpoD_mono
TU8J2_1106_from_RpoD_mono	430623	431987	431987	-	True	RpoD_mono
TU8J2_1208_from_RpoD_mono	25852	26635	26635	+	True	RpoD_mono
TU8J2_670_from_RpoD_mono	2555519	2555845	2555845	+	True	RpoD_mono
TU8J2_1341_from_RpoD_mono	583589	585037	585037	+	True	RpoD_mono
TU8J2_562_from_RpoD_mono	3008938	3009864	3009864	+	True	RpoD_mono
TU8J2_995_from_RpoD_mono	890022	893798	893798	+	True	RpoD_mono
TU8J2_1217_from_RpoD_mono	243892	245046	245046	+	True	RpoD_mono
TU8J2_1570_from_RpoD_mono	3830761	3831480	3831480	+	True	RpoD_mono
TU8J2_893_from_RpoD_mono	1284870	1285445	1285445	-	True	RpoD_mono
TU8J2_1442_from_RpoD_mono	2056650	2057006	2057006	-	True	RpoD_mono
TU8J2_1451_from_RpoD_mono	2126549	2126938	2126938	+	True	RpoD_mono
TU8J2_446_from_RpoD_mono	3476555	3483774	3483774	-	True	RpoD_mono
TU8J2_250_from_RpoD_mono	4093980	4095317	4095317	+	True	RpoD_mono
TU8J2_317_from_RpoD_mono	3926682	3930550	3930550	-	True	RpoD_mono
TU8J2_326_from_RpoD_mono	3906142	3906972	3906972	-	True	RpoD_mono
TU8J2_776_from_RpoD_mono	2041928	2042839	2042839	-	True	RpoD_mono
TU8J2_1092_from_RpoD_mono	455346	455738	455738	+	True	RpoD_mono
TU8J2_647_from_RpoD_mono	2653371	2654873	2654873	-	True	RpoD_mono
TU8J2_656_from_RpoD_mono	2621677	2632748	2632748	-	True	RpoD_mono
TU8J2_1327_from_RpoD_mono	455771	455935	455935	-	True	RpoD_mono
TU8J2_548_from_RpoD_mono	3033696	3035435	3035435	-	True	RpoD_mono
TU8J2_1194_from_RpoD_mono	56352	59397	59397	+	True	RpoD_mono
TU8J2_1202_from_RpoD_mono	45633	47627	47627	+	True	RpoD_mono
TU8J2_1556_from_RpoD_mono	3559632	3559952	3559952	+	True	RpoD_mono
TU8J2_879_from_RpoD_mono	1382020	1382430	1382430	+	True	RpoD_mono
TU8J2_980_from_RpoD_mono	922618	923499	923499	+	True	RpoD_mono
TU8J2_99_from_RpoD_mono	3623938	3625507	3625507	-	True	RpoD_mono
TU8J2_431_from_RpoD_mono	3631003	3631572	3631572	-	True	RpoD_mono
TU8J2_236_from_RpoD_mono	4123193	4123903	4123903	+	True	RpoD_mono
TU8J2_1428_from_RpoD_mono	1902219	1903058	1903058	+	True	RpoD_mono
TU8J2_1437_from_RpoD_mono	2044956	2045828	2045828	-	True	RpoD_mono
TU8J2_761_from_RpoD_mono	2146013	2148471	2148471	-	True	RpoD_mono
TU8J2_1078_from_RpoD_mono	497768	501431	501431	+	True	RpoD_mono
TU8J2_302_from_RpoD_mono	3964091	3964868	3964868	-	True	RpoD_mono
TU8J2_311_from_RpoD_mono	3944560	3945420	3945420	-	True	RpoD_mono
TU8J2_1312_from_RpoD_mono	3239930	3244616	3244616	+	True	RpoD_mono
TU8J2_533_from_RpoD_mono	3076818	3078356	3078356	+	True	RpoD_mono
TU8J2_632_from_RpoD_mono	2818494	2820050	2820050	+	True	RpoD_mono
TU8J2_641_from_RpoD_mono	2726885	2730226	2730226	-	True	RpoD_mono
TU8J2_1541_from_RpoD_mono	3377893	3378780	3378780	+	True	RpoD_mono
TU8J2_864_from_RpoD_mono	1457187	1461362	1461362	+	True	RpoD_mono
TU8J2_118_from_RpoD_mono	2006541	2007398	2007398	-	True	RpoD_mono
TU8J2_1189_from_RpoD_mono	76984	78897	78897	+	True	RpoD_mono
TU8J2_417_from_RpoD_mono	3684826	3687468	3687468	-	True	RpoD_mono
TU8J2_221_from_RpoD_mono	4163197	4166588	4166588	-	True	RpoD_mono
TU8J2_966_from_RpoD_mono	953373	954149	954149	-	True	RpoD_mono
TU8J2_975_from_RpoD_mono	928112	928264	928264	-	True	RpoD_mono
TU8J2_747_from_RpoD_mono	2300221	2300655	2300655	-	True	RpoD_mono
TU8J2_1063_from_RpoD_mono	608246	608764	608764	-	True	RpoD_mono
TU8J2_1413_from_RpoD_mono	1511923	1512192	1512192	-	True	RpoD_mono
TU8J2_1422_from_RpoD_mono	1576767	1577249	1577249	-	True	RpoD_mono
TU8J2_1299_from_RpoD_mono	3138978	3139226	3139226	-	True	RpoD_mono
TU8J2_519_from_RpoD_mono	3129530	3131113	3131113	+	True	RpoD_mono
TU8J2_2984_from_RpoD_mono	595109	596002	596002	-	True	RpoD_mono
TU8J2_3_from_RpoD_mono	44848	45138	45138	-	True	RpoD_mono
TU8J2_1527_from_RpoD_mono	3263835	3264224	3264224	+	True	RpoD_mono
TU8J2_85_from_RpoD_mono	1226938	1228092	1228092	+	True	RpoD_mono
TU8J2_618_from_RpoD_mono	2857776	2861748	2861748	-	True	RpoD_mono
TU8J2_627_from_RpoD_mono	2836909	2838776	2838776	-	True	RpoD_mono
TU8J2_402_from_RpoD_mono	3719134	3720711	3720711	-	True	RpoD_mono
TU8J2_207_from_RpoD_mono	4193264	4194163	4194163	-	True	RpoD_mono
TU8J2_1165_from_RpoD_mono	229525	230778	230778	+	True	RpoD_mono
TU8J2_1174_from_RpoD_mono	202547	203458	203458	-	True	RpoD_mono
TU8J2_732_from_RpoD_mono	2332784	2333011	2333011	-	True	RpoD_mono
TU8J2_1049_from_RpoD_mono	677911	678951	678951	-	True	RpoD_mono
TU8J2_951_from_RpoD_mono	1013411	1013851	1013851	-	True	RpoD_mono
TU8J2_960_from_RpoD_mono	976569	984170	984170	+	True	RpoD_mono
TU8J2_1284_from_RpoD_mono	3450710	3451071	3451071	+	True	RpoD_mono
TU8J2_504_from_RpoD_mono	3196906	3197892	3197892	+	True	RpoD_mono
TU8J2_14_from_RpoD_mono	1691278	1717789	1717789	+	True	RpoD_mono
TU8J2_1408_from_RpoD_mono	1442347	1442703	1442703	-	True	RpoD_mono
TU8J2_1512_from_RpoD_mono	3056479	3056796	3056796	+	True	RpoD_mono
TU8J2_835_from_RpoD_mono	1596474	1598980	1598980	+	True	RpoD_mono
TU8J2_2961_from_RpoD_mono	0	0	0	+	True	RpoD_mono
TU8J2_2974_from_RpoD_mono	1577409	1579995	1579995	+	True	RpoD_mono
TU8J2_151_from_RpoD_mono	608933	612045	612045	+	True	RpoD_mono
TU8J2_192_from_RpoD_mono	1174861	1177253	1177253	-	True	RpoD_mono
TU8J2_603_from_RpoD_mono	2900020	2900529	2900529	-	True	RpoD_mono
TU8J2_612_from_RpoD_mono	2879363	2879860	2879860	+	True	RpoD_mono
TU8J2_386_from_RpoD_mono	3759169	3759591	3759591	-	True	RpoD_mono
TU8J2_1034_from_RpoD_mono	803317	804546	804546	-	True	RpoD_mono
TU8J2_1150_from_RpoD_mono	290915	292042	292042	+	True	RpoD_mono
TU8J2_116_from_RpoD_mono	3109397	3112088	3112088	-	True	RpoD_mono
TU8J2_715_from_RpoD_mono	2424654	2426586	2426586	-	True	RpoD_mono
TU8J2_490_from_RpoD_mono	3228778	3229941	3229941	+	True	RpoD_mono
TU8J2_937_from_RpoD_mono	1056702	1057568	1057568	+	True	RpoD_mono
TU8J2_946_from_RpoD_mono	1021057	1022157	1022157	+	True	RpoD_mono
TU8J2_1267_from_RpoD_mono	353900	358181	358181	-	True	RpoD_mono
TU8J2_820_from_RpoD_mono	1742617	1743846	1743846	+	True	RpoD_mono
TU8J2_1385_from_RpoD_mono	1204731	1204916	1204916	-	True	RpoD_mono
TU8J2_1394_from_RpoD_mono	1293776	1293964	1293964	-	True	RpoD_mono
TU8J2_1496_from_RpoD_mono	2742909	2743889	2743889	+	True	RpoD_mono
TU8J2_1371_from_RpoD_mono	1070364	1071242	1071242	-	True	RpoD_mono
TU8J2_2947_from_RpoD_mono	196213	199843	199843	+	True	RpoD_mono
TU8J2_2956_from_RpoD_mono	1749418	1751085	1751085	+	True	RpoD_mono
TU8J2_371_from_RpoD_mono	3788426	3789055	3789055	-	True	RpoD_mono
TU8J2_178_from_RpoD_mono	3464289	3466387	3466387	+	True	RpoD_mono
TU8J2_59_from_RpoD_mono	2386195	2387673	2387673	-	True	RpoD_mono
TU8J2_599_from_RpoD_mono	2909030	2909476	2909476	+	True	RpoD_mono
TU8J2_700_from_RpoD_mono	2461621	2464041	2464041	-	True	RpoD_mono
TU8J2_102_from_RpoD_mono	715433	716745	716745	+	True	RpoD_mono
TU8J2_1136_from_RpoD_mono	325339	326772	326772	+	True	RpoD_mono
TU8J2_1145_from_RpoD_mono	298466	299398	299398	+	True	RpoD_mono
TU8J2_1252_from_RpoD_mono	1253103	1253252	1253252	+	True	RpoD_mono
TU8J2_476_from_RpoD_mono	3276955	3278223	3278223	+	True	RpoD_mono
TU8J2_922_from_RpoD_mono	1117109	1117687	1117687	+	True	RpoD_mono
TU8J2_931_from_RpoD_mono	1086117	1089609	1089609	+	True	RpoD_mono
TU8J2_1481_from_RpoD_mono	2587996	2588424	2588424	-	True	RpoD_mono
TU8J2_806_from_RpoD_mono	1890512	1891564	1891564	-	True	RpoD_mono
TU8J2_280_from_RpoD_mono	4005752	4006945	4006945	+	True	RpoD_mono
TU8J2_29_from_RpoD_mono	3744349	3745413	3745413	+	True	RpoD_mono
TU8J2_357_from_RpoD_mono	3818906	3819178	3819178	+	True	RpoD_mono
TU8J2_1357_from_RpoD_mono	944959	945312	945312	-	True	RpoD_mono
TU8J2_575_from_RpoD_mono	2966413	2968054	2968054	-	True	RpoD_mono
TU8J2_584_from_RpoD_mono	2951490	2951882	2951882	+	True	RpoD_mono
TU8J2_686_from_RpoD_mono	2496796	2504664	2504664	-	True	RpoD_mono
TU8J2_163_from_RpoD_mono	1265057	1265377	1265377	+	True	RpoD_mono
TU8J2_1121_from_RpoD_mono	369236	369691	369691	+	True	RpoD_mono
TU8J2_1130_from_RpoD_mono	337562	338158	338158	+	True	RpoD_mono
TU8J2_1238_from_RpoD_mono	633923	634776	634776	+	True	RpoD_mono
TU8J2_1005_from_RpoD_mono	869273	869458	869458	+	True	RpoD_mono
TU8J2_908_from_RpoD_mono	1226938	1228092	1228092	+	True	RpoD_mono
TU8J2_917_from_RpoD_mono	1135699	1136136	1136136	-	True	RpoD_mono
TU8J2_1467_from_RpoD_mono	2329870	2330022	2330022	+	True	RpoD_mono
TU8J2_461_from_RpoD_mono	3622356	3623798	3623798	-	True	RpoD_mono
TU8J2_266_from_RpoD_mono	4053454	4055466	4055466	-	True	RpoD_mono
TU8J2_275_from_RpoD_mono	4015987	4018656	4018656	-	True	RpoD_mono
TU8J2_342_from_RpoD_mono	3861437	3862213	3862213	+	True	RpoD_mono
TU8J2_792_from_RpoD_mono	1926680	1929409	1929409	+	True	RpoD_mono
TU8J2_1107_from_RpoD_mono	428831	430085	430085	+	True	RpoD_mono
TU8J2_1116_from_RpoD_mono	374603	375798	375798	-	True	RpoD_mono
TU8J2_671_from_RpoD_mono	2553081	2555247	2555247	-	True	RpoD_mono
TU8J2_1342_from_RpoD_mono	585155	585778	585778	-	True	RpoD_mono
TU8J2_563_from_RpoD_mono	2998796	3008785	3008785	-	True	RpoD_mono
TU8J2_572_from_RpoD_mono	2978734	2982269	2982269	-	True	RpoD_mono
TU8J2_1218_from_RpoD_mono	1208222	1210424	1210424	+	True	RpoD_mono
TU8J2_1571_from_RpoD_mono	3853486	3853674	3853674	+	True	RpoD_mono
